Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
daouo,Saugnac-et-Cambran,daban,Martillac,{},{},"{('o', 'b'): 1, ('u', 'a'): 1, ('o', 'n'): 1}",daouo,Saint-Vincent-de-Paul,{},{},{},daouo,Siest,{},{},{}
daouo,Siest,dabon,Blaignac,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Saugnac-et-Cambran,{},{},{},daouo,Saubusse,{},{},{}
daouo,Tercis-les-Bains,dabo,Grignols-bis,{},{'u': 1},"{('o', 'b'): 1}",daoua,Créon-d'Armagnac,{},{},"{('o', 'a'): 1}",,,,,
daoua,Téthieu,daouo,Saint-Julien-d'Armagnac,{},{},"{('a', 'o'): 1}",dâoua,Betbezer-d'Armagnac,{},{},"{('a', 'â'): 1}",,,,,
daouo,Yzosse,daouo,Arx,{},{},{},dabe,Grignols,{},{'o': 1},"{('o', 'b'): 1, ('u', 'e'): 1}",daoua,Créon-d'Armagnac,{},{},"{('o', 'a'): 1}"
daouo,Arx,daoua,Baudignan,{},{},"{('o', 'a'): 1}",daba,Lavazan,{},{'o': 1},"{('o', 'b'): 1, ('u', 'a'): 1}",daouo,Yzosse,{},{},{}
daoua,Baudignan,dazèouo,Sainte-Meille,"{'z': 1, 'è': 1}",{},"{('a', 'o'): 1}",daouo,Arx,{},{},"{('a', 'o'): 1}",dâoua,Betbezer-d'Armagnac,{},{},"{('a', 'â'): 1}"
dâoua,Betbezer-d'Armagnac,daoua,Téthieu,{},{},"{('â', 'a'): 1}",daoua,Baudignan,{},{},"{('â', 'a'): 1}",daoua,Créon-d'Armagnac,{},{},"{('â', 'a'): 1}"
daoua,Créon-d'Armagnac,daouo,Yzosse,{},{},"{('a', 'o'): 1}",daouo,Tercis-les-Bains,{},{},"{('a', 'o'): 1}",dâoua,Betbezer-d'Armagnac,{},{},"{('a', 'â'): 1}"
daouo,Estigarde,dabe,Bagas,{},{'o': 1},"{('o', 'b'): 1, ('u', 'e'): 1}",daouo,Gabarret,{},{},{},,,,,
daouo,Gabarret,daouo,Estigarde,{},{},{},daouo,Saubusse,{},{},{},dâouo,Herré,{},{},"{('a', 'â'): 1}"
dâouo,Herré,daouo,Saint-Vincent-de-Paul,{},{},"{('â', 'a'): 1}",daouo,Lagrange,{},{},"{('â', 'a'): 1}",daouo,Gabarret,{},{},"{('â', 'a'): 1}"
daouo,Lagrange,dabo,Cours-les-Bains,{},{'u': 1},"{('o', 'b'): 1}",dâouo,Herré,{},{},"{('a', 'â'): 1}",,,,,
daouo,Losse,dabo,Génissac,{},{'u': 1},"{('o', 'b'): 1}",,,,,,,,,,
daouo,Mauvezin-d'Armagnac,daoua,Nerbis,{},{},"{('o', 'a'): 1}",,,,,,,,,,
daouo,Parleboscq,,,,,,,,,,,,,,,
dabo,Rimbez-et-Baudiets,daouo,Saint-Julien-d'Armagnac,{'o': 1},{},"{('b', 'u'): 1}",daoue,Bordères,{'o': 1},{},"{('b', 'u'): 1, ('o', 'e'): 1}",daouo,Castelnau-Tursan,{'o': 1},{},"{('b', 'u'): 1}"
daouo,Saint-Julien-d'Armagnac,daoua,Téthieu,{},{},"{('o', 'a'): 1}",dabo,Rimbez-et-Baudiets,{},{'u': 1},"{('o', 'b'): 1}",dazèouo,Sainte-Meille,"{'z': 1, 'è': 1}",{},{}
dazèouo,Sainte-Meille,daoua,Baudignan,{},"{'z': 1, 'è': 1}","{('o', 'a'): 1}",daouo,Saint-Julien-d'Armagnac,{},"{'z': 1, 'è': 1}",{},,,,,
daouo,Arboucave,daouo,Lauret,{},{},{},daouo,Bats,{},{},{},daouo,Lacajunte,{},{},{}
daouo,Bats,daouo,Arboucave,{},{},{},daouo,Castelnau-Tursan,{},{},{},,,,,
daouo,Castelnau-Tursan,dabo,Rimbez-et-Baudiets,{},{'u': 1},"{('o', 'b'): 1}",daouo,Bats,{},{},{},,,,,
daouo,Geaune-bis,daouo,Geaune,{},{},{},,,,,,,,,,
daouo,Geaune,daouo,Geaune-bis,{},{},{},daouo,Lacajunte,{},{},{},,,,,
daouo,Lacajunte,daouo,Arboucave,{},{},{},daouo,Geaune,{},{},{},,,,,
daouo,Lauret,daouo,Arboucave,{},{},{},daouo,Mauries,{},{},{},,,,,
daouo,Mauries,daouo,Miramont-Sensacq,{},{},{},daouo,Lauret,{},{},{},,,,,
daouo,Miramont-Sensacq,daouo,Mauries,{},{},{},,,,,,,,,,
daouo,Philondenx,,,,,,,,,,,,,,,
daouo,Pimbo,daoua,Oeyregave,{},{},"{('o', 'a'): 1}",,,,,,,,,,
daouo,Puyol-Cazalet,daban,Casseuil,{},{},"{('o', 'b'): 1, ('u', 'a'): 1, ('o', 'n'): 1}",,,,,,,,,,
daouö,Samadet,dabon,Gaillan-en-Médoc,{'b': 1},{'ö': 1},"{('u', 'n'): 1}",daouo,Sorbets,{},{},"{('ö', 'o'): 1}",,,,,
daouo,Sorbets,daouö,Samadet,{},{},"{('o', 'ö'): 1}",daouo,Civrac,{},{},{},daouo,Artassenx,{},{},{}
