Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
bien,Lamontjoie,bien,Pellegrue,{},{},{},bièn,Moncrabeau,{},{},"{('e', 'è'): 1}",,,,,
bién,Moncrabeau-bis,béts,Damazan,{},{},"{('i', 'é'): 1, ('é', 't'): 1, ('n', 's'): 1}",bièn,Moncrabeau,{},{},"{('é', 'è'): 1}",,,,,
bièn,Moncrabeau,bien,Lamontjoie,{},{},"{('è', 'e'): 1}",bien,Puch-d'Agenais,{},{},"{('è', 'e'): 1}",bién,Moncrabeau-bis,{},{},"{('è', 'é'): 1}"
bién,Nomdieu,bien,Boussès,{},{},"{('é', 'e'): 1}",bién,Preignac,{},{},{},bién,Allons,{},{},{}
bién,Allons,bién,Nomdieu,{},{},{},bien,Cestas,{},{},"{('é', 'e'): 1}",bién,Durance,{},{},{}
bien,Boussès,bien,Carbon-Blanc-bis,{},{},{},bién,Nomdieu,{},{},"{('e', 'é'): 1}",bién,Durance,{},{},"{('e', 'é'): 1}"
bién,Durance,bièn,Canéjan,{},{},"{('é', 'è'): 1}",bien,Boussès,{},{},"{('é', 'e'): 1}",bién,Allons,{},{},{}
bien,Houeillès-bis,bien,Houeillès,{},{},{},biènn,Lormont,{'è': 1},{},"{('e', 'n'): 1}",,,,,
bien,Houeillès,bien,Pujols-sur-Ciron,{},{},{},bien,Houeillès-bis,{},{},{},,,,,
bièn,Pindères,bién,Lauzun-bis,{},{},"{('è', 'é'): 1}",bién,Sauméjan,{},{},"{('è', 'é'): 1}",bien,Armillac,{},{},"{('è', 'e'): 1}"
bién,Pompogne,bien,Lège,{},{},"{('é', 'e'): 1}",bièn,Agnac,{},{},"{('é', 'è'): 1}",bién,Sauméjan,{},{},{}
bién,Sauméjan,bièn,Doulezon,{},{},"{('é', 'è'): 1}",bién,Pompogne,{},{},{},bièn,Pindères,{},{},"{('é', 'è'): 1}"
bièn,Agnac,bién,Pompogne,{},{},"{('è', 'é'): 1}",bién,Ludon-Médoc,{},{},"{('è', 'é'): 1}",bien,Armillac,{},{},"{('è', 'e'): 1}"
bien,Armillac,bièn,Agnac,{},{},"{('e', 'è'): 1}",bien,Lavergne,{},{},{},bièn,Pindères,{},{},"{('e', 'è'): 1}"
bièn,Bourgougnague,bién,Lauzun-ter,{},{},"{('è', 'é'): 1}",bién,Saint-Michel-de-Rieufret,{},{},"{('è', 'é'): 1}",bién,Laperche,{},{},"{('è', 'é'): 1}"
bién,Laperche,bièn,Doulezon,{},{},"{('é', 'è'): 1}",bién,Lauzun-bis,{},{},{},bièn,Bourgougnague,{},{},"{('é', 'è'): 1}"
bién,Lauzun-bis,bién,Laperche,{},{},{},bièn,Pindères,{},{},"{('é', 'è'): 1}",bien,Lavergne,{},{},"{('é', 'e'): 1}"
bién,Lauzun-ter,bien,Bruch,{},{},"{('é', 'e'): 1}",bièn,Bourgougnague,{},{},"{('é', 'è'): 1}",bién,Lauzun-tet,{},{},{}
bién,Lauzun-tet,biénn,Lauzun,{'n': 1},{},{},bien,Saint-Loubès,{},{},"{('é', 'e'): 1}",bién,Lauzun-ter,{},{},{}
biénn,Lauzun,bien,Macau,{},{'n': 1},"{('é', 'e'): 1}",bién,Lauzun-tet,{},{'n': 1},{},bien,Lavergne,{},{'n': 1},"{('é', 'e'): 1}"
bien,Lavergne,bien,Armillac,{},{},{},biénn,Lauzun,{'é': 1},{},"{('e', 'n'): 1}",bién,Lauzun-bis,{},{},"{('e', 'é'): 1}"
bien,Lévignac-de-Guyenne,bien,Thouars-sur-Garonne,{},{},{},bién,Miramont-de-Guyenne,{},{},"{('e', 'é'): 1}",bien,Montignac-de-Lauzun,{},{},{}
