Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
mais,Castillon-la-Bataille,mais,Bourg-bis,{},{},{},mé,Puisseguin,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Classun,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mais,Gardegan,mè,Lucmau,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mais,Villandraut-bis,{},{},{},,,,,
mé,Saint-Étienne-de-Lisse,mè,Paulhiac,{},{},"{('é', 'è'): 1}",mé,Audenge-bis,{},{},{},mais,Saint-Genès-de-Castillon,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Saint-Genès-de-Castillon,mé,Saint-Étienne-de-Lisse,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Balizac,{},{},{},mais,Saint-Laurent-des-Combes,{},{},{}
mais,Saint-Laurent-des-Combes,mais,Saint-Symphorien-bis,{},{},{},mé,Aire-sur-l'Adour,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Saint-Genès-de-Castillon,{},{},{}
mé,Saint-Magne-de-Castillon,me,Saint-Pey-d'Armens,{},{},"{('é', 'e'): 1}",mè,Birac,{},{},"{('é', 'è'): 1}",mai,Peyrillac,{'a': 1},{},"{('é', 'i'): 1}"
me,Saint-Pey-d'Armens,mais,Soussans,"{'a': 1, 'i': 1}",{},"{('e', 's'): 1}",mé,Saint-Magne-de-Castillon,{},{},"{('e', 'é'): 1}",mé,Saint-Philippe-d'Aiguille,{},{},"{('e', 'é'): 1}"
mé,Saint-Philippe-d'Aiguille,mais,Sainte-Terre,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",me,Saint-Pey-d'Armens,{},{},"{('é', 'e'): 1}",mé,Eugénie-les-Bains,{},{},{}
mais,Sainte-Colombe,més,Mouhous,{},{'i': 1},"{('a', 'é'): 1}",mais,Chartrons,{},{},{},mais,Sainte-Terre,{},{},{}
mais,Sainte-Terre,mais,Sainte-Colombe,{},{},{},mé,Saint-Philippe-d'Aiguille,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Vignonet,{},{},{}
mais,Vignonet,mais,Sainte-Terre,{},{},{},mais,Savignac-sur-Leyze,{},{},{},més,Aspin-Aure,{},{'i': 1},"{('a', 'é'): 1}"
mé,Saint-Antoine-sur-l'Isle,mé,Saint-Agnet,{},{},{},mais,Le Nizan,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Baurech,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Baurech,mé,Saint-Antoine-sur-l'Isle,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Gauriac,{},{},{},mé,Camarsac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mais,Bonnetan,mé,Camarsac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Saint-Côme,{},{},{},més,Sarron,{},{'i': 1},"{('a', 'é'): 1}"
mé,Camarsac,mais,Tauriac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Bonnetan,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Baurech,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Cambes,mé,Cénac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Vielle-Tursan,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Camblanes-et-Meynac,{},{},{}
mais,Camblanes-et-Meynac,mais,Branne-bis,{},{},{},mais,Cambes,{},{},{},mais,Carignan-de-Bordeaux,{},{},{}
mais,Carignan-de-Bordeaux,mais,Amou,{},{},{},mais,Branne,{},{},{},mais,Camblanes-et-Meynac,{},{},{}
mé,Cénac,més,Saint-Justin,{'s': 1},{},{},mais,Cambes,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Bassercles,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Créon,mé,Brassempouy,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mèÿ,Pouy-Roquelaure,{},{'s': 1},"{('a', 'è'): 1, ('i', 'ÿ'): 1}",,,,,
mais,Haux,mé,Castelnau-Chalosse,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Geloux,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Saint-Vincent-le-Paluel,{},{},{}
mais,Latresne,mé,Castel-Sarrazin,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Donzacq,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mès,Campagne,{},{'i': 1},"{('a', 'è'): 1}"
mais,Le Tourne,mais,Tournon-d'Agenais,{},{},{},mais,Cabara-bis,{},{},{},mais,Sallebœuf,{},{},{}
mai,Lignan-de-Bordeaux,mais,Bommes,{'s': 1},{},{},mais,Pompignac,{'s': 1},{},{},mé,Madirac,{},{'i': 1},"{('a', 'é'): 1}"
mé,Madirac,mé,Quinsac,{},{},{},mé,Lamonzie-Montastruc,{},{},{},mai,Lignan-de-Bordeaux,{'a': 1},{},"{('é', 'i'): 1}"
mais,Pompignac,mai,Lignan-de-Bordeaux,{},{'s': 1},{},mé,Sainte-Eulalie,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Quinsac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mé,Quinsac,mai,Uza,{'a': 1},{},"{('é', 'i'): 1}",mé,Madirac,{},{},{},mais,Pompignac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Sadirac,més,Armenteule,{},{'i': 1},"{('a', 'é'): 1}",mais,Saint-Caprais-de-Bordeaux,{},{},{},,,,,
mais,Saint-Caprais-de-Bordeaux,mais,Sallebœuf,{},{},{},mais,Bénesse-lès-Dax,{},{},{},mais,Sadirac,{},{},{}
mais,Sallebœuf,mais,Le Tourne,{},{},{},mais,Saint-Caprais-de-Bordeaux,{},{},{},mais,Bias,{},{},{}
mais,Tabanac,mais,Joué,{},{},{},mé,Narrosse,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mè,La Force,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}"
mé,Asques,mé,Fraisse,{},{},{},mais,Fronsac-bis,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",més,La Lande-de-Fronsac,{'s': 1},{},{}
mè,Cadillac-en-Fronsadais,mais,Fronsac-bis,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mais,Belin-Béliet,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mais,Fronsac,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}"
mais,Fronsac-bis,mais,Mées,{},{},{},mè,Cadillac-en-Fronsadais,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mé,Asques,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mais,Fronsac,mai,Samonac,{},{'s': 1},{},més,La Lande-de-Fronsac,{},{'i': 1},"{('a', 'é'): 1}",mè,Cadillac-en-Fronsadais,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}"
més,La Lande-de-Fronsac,mais,Fronsac,{'a': 1},{},"{('é', 'i'): 1}",mais,Dévillac,{'a': 1},{},"{('é', 'i'): 1}",mé,Asques,{},{'s': 1},{}
mais,Lugon-et-l'Île-du-Carnay,mais,Bègles,{},{},{},mais,Saillans,{},{},{},més,Tourliac,{},{'i': 1},"{('a', 'é'): 1}"
mais,Saillans,mais,Lugon-et-l'Île-du-Carnay,{},{},{},mais,Cabara,{},{},{},mé,Saint-Paul-lès-Dax,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
