Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quouan,Saint-Lon-les-Mines,can,Saint-Martin-de-Goyne,{},"{'u': 2, 'o': 1}","{('q', 'c'): 1}",quand,Branne-bis,{'d': 1},"{'o': 1, 'u': 1}",{},cüan,Sorde-l'Abbaye,{},"{'o': 1, 'u': 1}","{('q', 'c'): 1, ('u', 'ü'): 1}"
cüan,Sorde-l'Abbaye,quouan,Saint-Lon-les-Mines,"{'q': 1, 'u': 1}",{},"{('c', 'o'): 1, ('ü', 'u'): 1}",quand,Gironde-sur-Dropt-bis,{'d': 1},{},"{('c', 'q'): 1, ('ü', 'u'): 1}",quouan̈,Belhade,"{'q': 1, 'u': 1, '̈': 1}",{},"{('c', 'o'): 1, ('ü', 'u'): 1}"
quouan̈,Belhade,cüan,Sorde-l'Abbaye,{},"{'o': 1, 'u': 1, '̈': 1}","{('q', 'c'): 1, ('u', 'ü'): 1}",quonté,Eymet,{},{'̈': 1},"{('u', 'n'): 1, ('a', 't'): 1, ('n', 'é'): 1}",,,,,
couan,Biganon,can,Viven,{},"{'o': 1, 'u': 1}",{},quand,Avensac,{'d': 1},{'o': 1},"{('c', 'q'): 1}",couann,Liposthey,{'n': 1},{},{}
couann,Liposthey,couän,Mano,{},{'n': 1},"{('a', 'ä'): 1}",con,Pissos,{},"{'u': 1, 'a': 1, 'n': 1}",{},couan,Biganon,{},{'n': 1},{}
couän,Mano,quand,Antagnac,{'d': 1},{'o': 1},"{('c', 'q'): 1, ('ä', 'a'): 1}",couann,Liposthey,{'a': 1},{},"{('ä', 'n'): 1}",quouán,Moustey,{'q': 1},{},"{('c', 'u'): 1, ('ä', 'á'): 1}"
quouán,Moustey,quand,Gironde-sur-Dropt,{},{'n': 1},"{('o', 'a'): 1, ('u', 'n'): 1, ('á', 'd'): 1}",couän,Mano,{},{'u': 1},"{('q', 'c'): 1, ('á', 'ä'): 1}",quand,Bajonnette,{},{'n': 1},"{('o', 'a'): 1, ('u', 'n'): 1, ('á', 'd'): 1}"
quand,Pissos-bis,con,Pissos,{},"{'a': 1, 'd': 1}","{('q', 'c'): 1, ('u', 'o'): 1}",quand,Saint-Gein,{},{},{},,,,,
con,Pissos,couann,Liposthey,"{'u': 1, 'a': 1, 'n': 1}",{},{},quand,Pissos-bis,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1, ('o', 'a'): 1}",quon,Richet,{'q': 1},{},"{('c', 'u'): 1}"
quon,Richet,can,Thèze-bis,{},{'o': 1},"{('q', 'c'): 1, ('u', 'a'): 1}",quan,Saugnacq-et-Muret-bis,{},{},"{('o', 'a'): 1}",con,Pissos,{},{'u': 1},"{('q', 'c'): 1}"
quan,Saugnacq-et-Muret-bis,quon,Richet,{},{},"{('a', 'o'): 1}",quan,Saugnacq-et-Muret,{},{},{},quand,Thèze,{'d': 1},{},{}
