Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
né li,Saint-Front-d'Alemps,li,Saint-Julien-de-Bourdeilles,{},"{'n': 1, 'é': 1, ' ': 1}",{},l y,Saint-Hilaire-de-Lusignan,{},"{'é': 1, 'i': 1}","{('n', 'l'): 1, ('l', 'y'): 1}",li,Valeuil,{},"{'n': 1, 'é': 1, ' ': 1}",{}
li,Saint-Julien-de-Bourdeilles,né li,Eyvirat,"{'n': 1, 'é': 1, ' ': 1}",{},{},né li,Saint-Front-d'Alemps,"{'n': 1, 'é': 1, ' ': 1}",{},{},né li,Sencenac-Puy-de-Fourches,"{'n': 1, 'é': 1, ' ': 1}",{},{}
né li,Sencenac-Puy-de-Fourches,n y,Badefols-d'Ans,{},"{'é': 1, 'i': 1}","{('l', 'y'): 1}",n,Poumarous,{},"{'é': 1, ' ': 1, 'l': 1, 'i': 1}",{},li,Saint-Julien-de-Bourdeilles,{},"{'n': 1, 'é': 1, ' ': 1}",{}
li,Valeuil,né li,Saint-Front-d'Alemps,"{'n': 1, 'é': 1, ' ': 1}",{},{},nou l y,Grayssas,"{'n': 1, 'o': 1, 'u': 1, ' ': 2}",{},"{('i', 'y'): 1}",né li,Cherveix-Cubas,"{'n': 1, 'é': 1, ' ': 1}",{},{}
n y,Badefols-d'Ans,né li,Cherveix-Cubas,"{'é': 1, 'l': 1}",{},"{('y', 'i'): 1}",nè ly,Chourgnac,"{'è': 1, 'l': 1}",{},{},né li,Sencenac-Puy-de-Fourches,"{'é': 1, 'l': 1}",{},"{('y', 'i'): 1}"
né li,Cherveix-Cubas,n y,Badefols-d'Ans,{},"{'é': 1, 'i': 1}","{('l', 'y'): 1}",li,Valeuil,{},"{'n': 1, 'é': 1, ' ': 1}",{},,,,,
nè ly,Chourgnac,n y,Badefols-d'Ans,{},"{'è': 1, 'l': 1}",{},néou,Bonnefont,{},{'y': 1},"{('è', 'é'): 1, (' ', 'o'): 1, ('l', 'u'): 1}",nou lou,Tournay,{'o': 2},{},"{('è', 'u'): 1, ('y', 'u'): 1}"
nè li,Coubjours,naoü,Castéra-Lanusse,{},{'i': 1},"{('è', 'a'): 1, (' ', 'o'): 1, ('l', 'ü'): 1}",nè li,Hautefort-ter,{},{},{},nou lou,Recurt,{'o': 2},{},"{('è', 'u'): 1, ('i', 'u'): 1}"
né li,Granges-d'Ans,nè li,Hautefort-ter,{},{},"{('é', 'è'): 1}",nè li,Saint-Martial-d'Albarède,{},{},"{('é', 'è'): 1}",né li,Hautefort,{},{},{}
nè li,Hautefort-bis,l u,Astaffort-bis,{},"{'è': 1, 'i': 1}","{('n', 'l'): 1, ('l', 'u'): 1}",nè li,Hautefort-ter,{},{},{},,,,,
nè li,Hautefort-ter,nè li,Coubjours,{},{},{},né li,Granges-d'Ans,{},{},"{('è', 'é'): 1}",nè li,Hautefort-bis,{},{},{}
né li,Hautefort,né li,Granges-d'Ans,{},{},{},naou,Fontrailles,{},{'i': 1},"{('é', 'a'): 1, (' ', 'o'): 1, ('l', 'u'): 1}",nou,Mazerolles,{},"{'l': 1, 'i': 1}","{('é', 'o'): 1, (' ', 'u'): 1}"
ni,Nailhac,neï li,Sainte-Eulalie-d'Ans,"{'e': 1, 'ï': 1, ' ': 1, 'l': 1}",{},{},,,,,,,,,,
neï li,Sainte-Eulalie-d'Ans,né yi,Temple-Laguyon,{},{'ï': 1},"{('e', 'é'): 1, ('l', 'y'): 1}",n ou,Chis,{},"{'e': 1, 'ï': 1}","{('l', 'o'): 1, ('i', 'u'): 1}",ni,Nailhac,{},"{'e': 1, 'ï': 1, ' ': 1, 'l': 1}",{}
né yi,Temple-Laguyon,neï li,Sainte-Eulalie-d'Ans,{'e': 1},{},"{('é', 'ï'): 1, ('y', 'l'): 1}",nè l y,Tourtoirac,"{'l': 1, ' ': 1}",{'i': 1},"{('é', 'è'): 1}",,,,,
nè l y,Tourtoirac,nou,Lahitte-Toupière,{},"{'l': 1, ' ': 1, 'y': 1}","{('è', 'o'): 1, (' ', 'u'): 1}",néoü,Sadournin,{},"{' ': 1, 'y': 1}","{('è', 'é'): 1, (' ', 'o'): 1, ('l', 'ü'): 1}",né yi,Temple-Laguyon,{},{'y': 1},"{('è', 'é'): 1, ('l', 'y'): 1, (' ', 'i'): 1}"
né li,Champcevinel,naou,Aurensan,{},{'i': 1},"{('é', 'a'): 1, (' ', 'o'): 1, ('l', 'u'): 1}",né li,Chancelade,{},{},{},,,,,
né li,Chancelade,n aou,Juillan,{},{},"{('é', ' '): 1, (' ', 'a'): 1, ('l', 'o'): 1, ('i', 'u'): 1}",né li,Champcevinel,{},{},{},n éou,Hagedet,{' ': 1},{'i': 1},"{(' ', 'o'): 1, ('l', 'u'): 1}"
