Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
frutos,Tonneins_bis,frutx,Tonneins_ter,{},{'s': 1},"{('o', 'x'): 1}",fruts,Saint-Avit,{},{'o': 1},{},fruts,Tonneins,{},{'o': 1},{}
frutx,Tonneins_ter,fruits,Saint-Martin-Petit,{'i': 1},{},"{('x', 's'): 1}",frutos,Tonneins_bis,{'o': 1},{},"{('x', 's'): 1}",fruts,Unet,{},{},"{('x', 's'): 1}"
fruts,Tonneins,fruts,Bézéril,{},{},{},fruts,Unet,{},{},{},frutos,Tonneins_bis,{'o': 1},{},{}
fruts,Unet,fruts,Tonneins,{},{},{},fruits,Saint-Pierre-sur-Dropt,{'i': 1},{},{},frutx,Tonneins_ter,{},{},"{('s', 'x'): 1}"
fruyts,Varès,fruits,Montaigu-de-Quercy,{},{},"{('y', 'i'): 1}",fruts,Oroix,{},{'y': 1},{},,,,,
frûïts,Calonges,freytos,Talais,{'o': 1},{},"{('û', 'e'): 1, ('ï', 'y'): 1}",fruts,Lahas,{},{'ï': 1},"{('û', 'u'): 1}",,,,,
fruÿts,Caumont-sur-Garonne,fruits,Hautesvignes,{},{},"{('ÿ', 'i'): 1}",fruts,Fourques,{},{'ÿ': 1},{},fruî,Montjoi,{},"{'t': 1, 's': 1}","{('ÿ', 'î'): 1}"
fruts,Fourques,fruÿts,Caumont-sur-Garonne,{'ÿ': 1},{},{},frutz,Pujaudran,{},{},"{('s', 'z'): 1}",frutos,Le Mas-d'Agenais-bis,{'o': 1},{},{}
fruts,Lagruère,fruts,Lamarque,{},{},{},fruts,Ligueux,{},{},{},fruts,Giscaro,{},{},{}
fruts,Lamarque,fruts,Maurens,{},{},{},fruts,Lagruère,{},{},{},frutos,Le Mas-d'Agenais-bis,{'o': 1},{},{}
frutos,Le Mas-d'Agenais-bis,fruts,Fourques,{},{'o': 1},{},fruts,Lamarque,{},{'o': 1},{},frui,Perville,{},"{'o': 1, 's': 1}","{('t', 'i'): 1}"
fruto,Le Mas-d'Agenais,fruits,Génis,{'i': 1},{},"{('o', 's'): 1}",frutos,Sainte-Marthe,{'s': 1},{},{},,,,,
frutos,Sainte-Marthe,frut,Bordes,{},"{'o': 1, 's': 1}",{},fruto,Le Mas-d'Agenais,{},{'s': 1},{},,,,,
