Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
bien,Saint-Laurent-Bretagne,bién,Saint-Pancrace,{},{},"{('e', 'é'): 1}",bién,Saubole,{},{},"{('e', 'é'): 1}",bien,Saint-Castin,{},{},{}
bién,Saubole,bien,Saint-Laurent-Bretagne,{},{},"{('é', 'e'): 1}",bién,Vicq-d'Auribat,{},{},{},bién,Saint-Jammes,{},{},{}
bién,Sedzère,bien,Saint-Quentin-de-Baron,{},{},"{('é', 'e'): 1}",bien,Saint-Paul-la-Roche,{},{},"{('é', 'e'): 1}",bién,Sendets,{},{},{}
bién,Sendets,bien,Lanouaille,{},{},"{('é', 'e'): 1}",bién,Sedzère,{},{},{},bién,Serres-Castet,{},{},{}
bién,Serres-Castet,bien,Dussac,{},{},"{('é', 'e'): 1}",bién,Sendets,{},{},{},bien,Saint-Pierre-de-Frugie,{},{},"{('é', 'e'): 1}"
bién,Serres-Morlaàs,bien,Léognan,{},{},"{('é', 'e'): 1}",bién,Urost,{},{},{},,,,,
bién,Urost,bien,Boeil-Bezing,{},{},"{('é', 'e'): 1}",bién,Serres-Morlaàs,{},{},{},,,,,
biénn,Angaïs,bien,Arengosse,{},{'n': 1},"{('é', 'e'): 1}",bien,Nanthiat,{},{'n': 1},"{('é', 'e'): 1}",bién,Sarrazac,{},{'n': 1},{}
bién,Bénéjacq,bien,Puyrenier,{},{},"{('é', 'e'): 1}",bien,Léognan,{},{},"{('é', 'e'): 1}",bién,Beuste,{},{},{}
bién,Beuste,bién,Bénéjacq,{},{},{},pláa,Lestelle-Bétharram,{},{},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'á'): 1, ('n', 'a'): 1}",,,,,
bien,Boeil-Bezing,plâ,Bordères,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'â'): 1}",bién,Urost,{},{},"{('e', 'é'): 1}",bién,Bordes,{},{},"{('e', 'é'): 1}"
plâ,Bordères,pla,Mirepeix,{},{},"{('â', 'a'): 1}",bien,Boeil-Bezing,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('â', 'n'): 1}",plaà,Coarraze,{'a': 1},{},"{('â', 'à'): 1}"
bién,Bordes,bien,Boeil-Bezing,{},{},"{('é', 'e'): 1}",plaà,Coarraze,{},{},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1, ('n', 'à'): 1}",,,,,
plaà,Coarraze,bièn,Monsec,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('a', 'è'): 1, ('à', 'n'): 1}",plâ,Bordères,{},{'à': 1},"{('a', 'â'): 1}",bién,Bordes,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('a', 'é'): 1, ('à', 'n'): 1}"
bién,Igon,bién,Les Graulges,{},{},{},bién,Nay-bis,{},{},{},pla,Mirepeix,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}"
pla,Lagos,bién,Montaut,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",pláa,Lestelle-Bétharram,{'á': 1},{},{},,,,,
pláa,Lestelle-Bétharram,bién,Beuste,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('á', 'é'): 1, ('a', 'n'): 1}",pla,Mirepeix,{},{'á': 1},{},pla,Lagos,{},{'á': 1},{}
pla,Mirepeix,pláa,Lestelle-Bétharram,{'á': 1},{},{},plâ,Bordères,{},{},"{('a', 'â'): 1}",bién,Igon,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}"
bién,Montaut,bién̈,Morcenx-gare,{'̈': 1},{},{},pla,Lagos,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bién,Nay-bis,{},{},{}
bién,Nay-bis,bién,Igon,{},{},{},bién,Lesperon,{},{},{},bién,Montaut,{},{},{}
bien,Nay,plan,Sanguinet,{},{},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}",bién,Le Bourdeix,{},{},"{('e', 'é'): 1}",bien,Saint-Vincent,{},{},{}
bien,Saint-Vincent,bién,Connezac,{},{},"{('e', 'é'): 1}",bien,Nay,{},{},{},bién,Javerlhac,{},{},"{('e', 'é'): 1}"
bien,Arros-de-Nay,bién,Nontron,{},{},"{('e', 'é'): 1}",bién,Savignac-de-Nontron,{},{},"{('e', 'é'): 1}",,,,,
pla,Arthez-d'Asson,bien,Camiran-bis,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}",bien,Teyjat,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}",pla,Asson,{},{},{}
pla,Asson,bién,Onesse-Laharie,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",pla,Arthez-d'Asson,{},{},{},pla,Pardies-Piétat,{},{},{}
pla,Baliros,bién,Bergouey,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bien,Flaugeac,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}",bien,Saint-Martin-de-Fressengeas,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}"
