Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
frét,Puybarban,fret,Lados,{},{},"{('é', 'e'): 1}",frèit,Le Bouscat,{'è': 1},{},"{('é', 'i'): 1}",fréd,Savignac,{},{},"{('t', 'd'): 1}"
fréd,Savignac,fret,Sigalens,{},{},"{('é', 'e'): 1, ('d', 't'): 1}",freït,Arès,{'e': 1},{},"{('é', 'ï'): 1, ('d', 't'): 1}",frét,Puybarban,{},{},"{('d', 't'): 1}"
fret,Sigalens,freit,Caudéran,{'i': 1},{},{},fréd,Savignac,{},{},"{('e', 'é'): 1, ('t', 'd'): 1}",fraï,Bayon-sur-Gironde,{},{},"{('e', 'a'): 1, ('t', 'ï'): 1}"
fret,Bazas-bis,frét,Bazas,{},{},"{('e', 'é'): 1}",freyd,Andernos-les-Bains,{'y': 1},{},"{('t', 'd'): 1}",frét,Saint-Aubin,{},{},"{('e', 'é'): 1}"
frét,Bazas,fret,Cazats,{},{},"{('é', 'e'): 1}",fret,Bazas-bis,{},{},"{('é', 'e'): 1}",fré,Prats-de-Carlux,{},{'t': 1},{}
frét,Bernos-Beaulac,fréd,Birac,{},{},"{('t', 'd'): 1}",freyt,Saumos,{'e': 1},{},"{('é', 'y'): 1}",frét,Gajac,{},{},{}
fréd,Birac,fréyt,Saint-Magne-de-Castillon,{'y': 1},{},"{('d', 't'): 1}",frét,Bernos-Beaulac,{},{},"{('d', 't'): 1}",fret,Cazats,{},{},"{('é', 'e'): 1, ('d', 't'): 1}"
fret,Cazats,frét,Cudos,{},{},"{('e', 'é'): 1}",frét,Bazas,{},{},"{('e', 'é'): 1}",fréd,Birac,{},{},"{('e', 'é'): 1, ('t', 'd'): 1}"
frét,Cudos,frét,Coimères,{},{},{},fret,Cazats,{},{},"{('é', 'e'): 1}",fréd,Gans,{},{},"{('t', 'd'): 1}"
frét,Gajac,frey,Belvès-de-Castillon,{},{},"{('é', 'e'): 1, ('t', 'y'): 1}",fréd,Gans,{},{},"{('t', 'd'): 1}",frét,Bernos-Beaulac,{},{},{}
fréd,Gans,frét,Gajac,{},{},"{('d', 't'): 1}",fret,Lados,{},{},"{('é', 'e'): 1, ('d', 't'): 1}",frét,Cudos,{},{},"{('d', 't'): 1}"
frét,Le Nizan,freyd,Prignac-et-Marcamps,{'e': 1},{},"{('é', 'y'): 1, ('t', 'd'): 1}",fraï,Gauriac,{},{},"{('é', 'a'): 1, ('t', 'ï'): 1}",freyt,Saint-Antoine-sur-l'Isle,{'e': 1},{},"{('é', 'y'): 1}"
frèt,Lignan-de-Bazas,fréyt,Audenge,{'é': 1},{},"{('è', 'y'): 1}",frèï,Lansac,{},{},"{('t', 'ï'): 1}",fréït,Béliet,{'é': 1},{},"{('è', 'ï'): 1}"
frét,Saint-Côme,frey,Bonnetan,{},{},"{('é', 'e'): 1, ('t', 'y'): 1}",fraye,Saint-Trojan,{'a': 1},{},"{('é', 'y'): 1, ('t', 'e'): 1}",fréït,Béliet,{'ï': 1},{},{}
fréït,Béliet,reuit,Belin-Béliet,{},{},"{('f', 'r'): 1, ('r', 'e'): 1, ('é', 'u'): 1, ('ï', 'i'): 1}",frèt,Lignan-de-Bazas,{},{'ï': 1},"{('é', 'è'): 1}",frét,Saint-Côme,{},{'ï': 1},{}
reuit,Belin-Béliet,frey,Cadillac-en-Fronsadais,{'f': 1},"{'i': 1, 't': 1}","{('u', 'y'): 1}",fréyt,Audenge,{'f': 1},{'i': 1},"{('e', 'é'): 1, ('u', 'y'): 1}",fréït,Béliet,{'f': 1},{'i': 1},"{('e', 'é'): 1, ('u', 'ï'): 1}"
freuyt,Joué,freyt,Le Barp,{},{'u': 1},{},frét,Lansac,{},"{'u': 1, 'y': 1}","{('e', 'é'): 1}",frey,Tabanac,{},"{'u': 1, 't': 1}",{}
freyt,Le Barp,freyt,Cabara,{},{},{},freuyt,Joué,{'u': 1},{},{},,,,,
reuyt,Lugos,freuyt,Saint-Magne,{'f': 1},{},{},reuyt,Salles-bis,{},{},{},,,,,
freuyt,Saint-Magne,reit,Salles,{},"{'f': 1, 'y': 1}","{('u', 'i'): 1}",reuyt,Lugos,{},{'f': 1},{},freyt,Saint-Romain-la-Virvée,{},{'u': 1},{}
reuyt,Salles-bis,reuyt,Lugos,{},{},{},fréit,Génissac,{'f': 1},{'y': 1},"{('e', 'é'): 1, ('u', 'i'): 1}",rét,Osse-en-Aspe,{},"{'u': 1, 'y': 1}","{('e', 'é'): 1}"
reit,Salles,fré,Saint-Sulpice-de-Mareuil,{'f': 1},"{'i': 1, 't': 1}","{('e', 'é'): 1}",freuyt,Saint-Magne,"{'f': 1, 'u': 1}",{},"{('i', 'y'): 1}",freyt,Saint-Quentin-de-Baron,{'f': 1},{},"{('i', 'y'): 1}"
freyt,Blanquefort-bis,freÿd,Langoiran,{},{},"{('y', 'ÿ'): 1, ('t', 'd'): 1}",réÿt,Biganos,{},{'f': 1},"{('e', 'é'): 1, ('y', 'ÿ'): 1}",freyt,Blanquefort,{},{},{}
freyt,Blanquefort,freyt,Blanquefort-bis,{},{},{},rét,Ychoux,{},"{'f': 1, 'y': 1}","{('e', 'é'): 1}",frét,La Réole,{},{'y': 1},"{('e', 'é'): 1}"
freyt,Caychac,freyt,Omet,{},{},{},frêït,Eysines,{},{},"{('e', 'ê'): 1, ('y', 'ï'): 1}",frét,Giscos,{},{'y': 1},"{('e', 'é'): 1}"
frêït,Eysines,freyt,Caychac,{},{},"{('ê', 'e'): 1, ('ï', 'y'): 1}",réyt,Lacanau-de-Mios,{},{'f': 1},"{('ê', 'é'): 1, ('ï', 'y'): 1}",freyt,Le Haillan,{},{},"{('ê', 'e'): 1, ('ï', 'y'): 1}"
freyt,Le Haillan,freyt,Le Pian-Médoc,{},{},{},reut,Bénesse-Maremne,{},{'f': 1},"{('y', 'u'): 1}",frêït,Eysines,{},{},"{('e', 'ê'): 1, ('y', 'ï'): 1}"
freyt,Le Pian-Médoc,reud,Josse,{},{'f': 1},"{('y', 'u'): 1, ('t', 'd'): 1}",freyt,Le Haillan,{},{},{},rét̄,Montgaillard,{},{'f': 1},"{('e', 'é'): 1, ('y', 't'): 1, ('t', '̄'): 1}"
fréyt,Le Taillan-Médoc,freyt,Sainte-Croix-du-Mont,{},{},"{('é', 'e'): 1}",fréït,Bassens,{},{},"{('y', 'ï'): 1}",freï,Landerrouat,{},{'t': 1},"{('é', 'e'): 1, ('y', 'ï'): 1}"
frét,Ludon-Médoc,fré,Agnac,{},{'t': 1},{},freyt,Macau,{'e': 1},{},"{('é', 'y'): 1}",,,,,
freyt,Macau,frét,Ludon-Médoc,{},{'y': 1},"{('e', 'é'): 1}",fréït,Lanton,{},{},"{('e', 'é'): 1, ('y', 'ï'): 1}",fré,Lauzun,{},"{'y': 1, 't': 1}","{('e', 'é'): 1}"
freyt,Parempuyre,freyt,Arcins,{},{},{},freyt,Arsac,{},{},{},,,,,
freyt,Saint-Aubin-de-Médoc,fréd,Feugarolles,{},{'t': 1},"{('e', 'é'): 1, ('y', 'd'): 1}",frét,Béquin,{},{'y': 1},"{('e', 'é'): 1}",frèït,Labarde,{},{},"{('e', 'è'): 1, ('y', 'ï'): 1}"
